"STATEFP10,C,2","COUNTYFP10,C,3","TRACTCE10,C,6","BLOCKCE10,C,4","GEOID10,C,15","NAME10,C,10","MTFCC10,C,5","UR10,C,1","UACE10,C,5","UATYP10,C,1","FUNCSTAT10,C,1","ALAND10,N,14,0","AWATER10,N,14,0","INTPTLAT10,C,11","INTPTLON10,C,12"
32,003,002948,2000,320030029482000,Block 2000,G5040,U,47995,U,S,26097,0,+36.1063517,-115.2257681
32,003,003102,2001,320030031022001,Block 2001,G5040,U,47995,U,S,72297,0,+36.1764136,-115.2305422
32,003,005105,2057,320030051052057,Block 2057,G5040,U,47995,U,S,28617,0,+36.0401809,-114.9865827
32,003,007500,1171,320030075001171,Block 1171,G5040,R,,,S,68702,0,+36.2643609,-115.6557538
32,003,005313,2000,320030053132000,Block 2000,G5040,U,47995,U,S,151456,0,+36.0511279,-115.0865516
32,003,005811,4011,320030058114011,Block 4011,G5040,U,47995,U,S,12589,0,+36.1176261,-115.2994720
32,003,003218,2014,320030032182014,Block 2014,G5040,U,47995,U,S,25221,0,+36.1973297,-115.2867771
32,003,002823,1001,320030028231001,Block 1001,G5040,U,47995,U,S,87660,0,+36.0947751,-115.1071054
32,003,005703,2431,320030057032431,Block 2431,G5040,R,,,S,322151,0,+35.5381554,-114.9161564
32,003,002833,1002,320030028331002,Block 1002,G5040,U,47995,U,S,18965,0,+36.0265249,-115.1472427
32,003,002984,1024,320030029841024,Block 1024,G5040,U,47995,U,S,52678,0,+36.0364385,-115.2266460
32,003,005843,2016,320030058432016,Block 2016,G5040,U,47995,U,S,9914,0,+36.1455483,-115.3217232
32,003,003311,2007,320030033112007,Block 2007,G5040,U,47995,U,S,22548,0,+36.2964030,-115.2091740
32,003,003229,1034,320030032291034,Block 1034,G5040,R,,,S,2559,0,+36.3066404,-115.3202320
32,003,005613,4259,320030056134259,Block 4259,G5040,R,,,S,73265,0,+36.1090217,-114.8697954
32,003,002841,1063,320030028411063,Block 1063,G5040,U,47995,U,S,40159,0,+35.9910749,-115.1671021
32,003,006700,1005,320030067001005,Block 1005,G5040,U,47995,U,S,23462,0,+36.1250089,-115.1794753
32,003,003426,1005,320030034261005,Block 1005,G5040,U,47995,U,S,53402,0,+36.2076047,-115.2177110
32,003,003609,3002,320030036093002,Block 3002,G5040,U,47995,U,S,185632,0,+36.2352304,-115.2015632
32,003,001902,1007,320030019021007,Block 1007,G5040,U,47995,U,S,16228,0,+36.1300300,-115.1338166
32,003,002978,1019,320030029781019,Block 1019,G5040,U,47995,U,S,41330,0,+36.0290055,-115.2708901
32,003,005437,1053,320030054371053,Block 1053,G5040,U,47995,U,S,12963,0,+36.0795686,-114.9400955
32,003,003232,2022,320030032322022,Block 2022,G5040,U,47995,U,S,41015,0,+36.2745754,-115.2890991
32,003,002824,1008,320030028241008,Block 1008,G5040,U,47995,U,S,19192,0,+36.0953474,-115.1110539
32,003,002962,1033,320030029621033,Block 1033,G5040,U,47995,U,S,149283,0,+36.0919579,-115.2017280
32,003,005703,2048,320030057032048,Block 2048,G5040,R,,,S,7101,0,+35.9270870,-114.8248885
32,003,002982,1008,320030029821008,Block 1008,G5040,U,47995,U,S,4698,0,+36.0428324,-115.2278488
32,003,005338,1007,320030053381007,Block 1007,G5040,U,47995,U,S,35592,0,+36.0104803,-115.0783095
32,003,007200,2023,320030072002023,Block 2023,G5040,U,47995,U,S,18787,0,+36.1987944,-115.0168914
32,003,005613,4200,320030056134200,Block 4200,G5040,R,,,S,26481,0,+36.2081372,-114.8780738
32,003,000203,1000,320030002031000,Block 1000,G5040,U,47995,U,S,28793,0,+36.1758745,-115.1641730
32,003,001006,3010,320030010063010,Block 3010,G5040,U,47995,U,S,19028,0,+36.1506462,-115.1741710
32,003,005852,2008,320030058522008,Block 2008,G5040,U,47995,U,S,48703,0,+36.0763931,-115.3125988
32,003,005615,1001,320030056151001,Block 1001,G5040,U,56413,C,S,227401,0,+36.7949823,-114.0981490
32,003,003237,1029,320030032371029,Block 1029,G5040,U,47995,U,S,1338,0,+36.2471510,-115.3286111
32,003,000518,2006,320030005182006,Block 2006,G5040,U,47995,U,S,9476,0,+36.1652739,-115.0967114
32,003,001613,2015,320030016132015,Block 2015,G5040,U,47995,U,S,81944,0,+36.1305387,-115.0719753
32,003,003238,1031,320030032381031,Block 1031,G5040,U,47995,U,S,3680,0,+36.2318379,-115.3175616
32,003,003247,2009,320030032472009,Block 2009,G5040,U,47995,U,S,99832,0,+36.2067570,-115.2662754
32,003,003421,2002,320030034212002,Block 2002,G5040,U,47995,U,S,25606,0,+36.1923986,-115.2539184
32,003,002201,3006,320030022013006,Block 3006,G5040,U,47995,U,S,18961,0,+36.1375202,-115.1739358
32,003,005613,4370,320030056134370,Block 4370,G5040,R,,,S,8580,0,+36.6585284,-114.5770024
32,003,000105,1010,320030001051010,Block 1010,G5040,U,47995,U,S,26037,0,+36.1671290,-115.1991119
32,003,005823,1063,320030058231063,Block 1063,G5040,U,47995,U,S,2291,0,+36.1599025,-115.3563434
32,003,006001,1040,320030060011040,Block 1040,G5040,R,,,S,111,0,+36.2487355,-115.0685953
32,003,001501,3001,320030015013001,Block 3001,G5040,U,47995,U,S,3857,0,+36.1581635,-115.1055869
32,003,005335,2038,320030053352038,Block 2038,G5040,U,47995,U,S,18393,0,+36.0157664,-114.9910408
32,003,003240,1030,320030032401030,Block 1030,G5040,U,47995,U,S,174734,0,+36.2354224,-115.3042322
32,003,005109,2006,320030051092006,Block 2006,G5040,U,47995,U,S,14344,0,+36.0457730,-115.0445508
32,003,007500,1053,320030075001053,Block 1053,G5040,R,,,S,314929,0,+36.4183501,-115.7413450
32,003,005335,3014,320030053353014,Block 3014,G5040,U,47995,U,S,20304,0,+36.0175699,-114.9866633
32,003,000525,2006,320030005252006,Block 2006,G5040,U,47995,U,S,16143,0,+36.1813467,-115.1087932
32,003,003307,1006,320030033071006,Block 1006,G5040,U,47995,U,S,89613,0,+36.2694837,-115.2138836
32,003,002964,2005,320030029642005,Block 2005,G5040,U,47995,U,S,4411,0,+36.1123864,-115.2237804
32,003,005613,1003,320030056131003,Block 1003,G5040,U,57871,C,S,39669,0,+36.5652407,-114.4620296
32,003,005105,1025,320030051051025,Block 1025,G5040,U,47995,U,S,11273,0,+36.0793278,-115.0351828
32,003,007800,1062,320030078001062,Block 1062,G5040,R,,,S,1331208,0,+36.2531029,-114.9286410
32,003,005703,2526,320030057032526,Block 2526,G5040,R,,,S,2262472,0,+35.4757431,-114.9293870
32,003,005828,1087,320030058281087,Block 1087,G5040,U,47995,U,S,6881,0,+36.0062099,-115.2888424
32,003,000302,2000,320030003022000,Block 2000,G5040,U,47995,U,S,24850,0,+36.1915288,-115.1531367
32,003,005322,1013,320030053221013,Block 1013,G5040,U,47995,U,S,988,0,+36.0196494,-115.1029556
32,003,003621,1027,320030036211027,Block 1027,G5040,U,47995,U,S,33676,0,+36.2951872,-115.1724137
32,003,005716,3010,320030057163010,Block 3010,G5040,U,47995,U,S,22254,0,+35.9472133,-115.0804197
32,003,003306,2014,320030033062014,Block 2014,G5040,U,47995,U,S,8796,0,+36.2558907,-115.2209304
32,003,005845,2015,320030058452015,Block 2015,G5040,U,47995,U,S,34684,0,+36.1191576,-115.3163876
32,003,005902,1645,320030059021645,Block 1645,G5040,R,,,S,24425,0,+36.5907335,-114.6484198
32,003,000516,4019,320030005164019,Block 4019,G5040,U,47995,U,S,4325,0,+36.1663133,-115.0977080
32,003,005347,2038,320030053472038,Block 2038,G5040,U,47995,U,S,6917,0,+35.9671617,-115.1207244
32,003,005838,2005,320030058382005,Block 2005,G5040,U,47995,U,S,5878,0,+35.9930006,-115.1846161
32,003,003310,1022,320030033101022,Block 1022,G5040,U,47995,U,S,41046,0,+36.3004824,-115.2320067
32,003,005432,1003,320030054321003,Block 1003,G5040,U,47995,U,S,12511,0,+36.0215322,-114.9533803
32,003,003610,4011,320030036104011,Block 4011,G5040,U,47995,U,S,85505,0,+36.2338264,-115.1767290
32,003,005713,1016,320030057131016,Block 1016,G5040,U,47995,U,S,10088,0,+35.9310109,-115.0938776
32,003,006104,1055,320030061041055,Block 1055,G5040,R,,,S,7376398,0,+36.1505719,-114.9090346
32,003,004710,2005,320030047102005,Block 2005,G5040,U,47995,U,S,34293,0,+36.1938026,-115.0880081
32,003,003230,3002,320030032303002,Block 3002,G5040,U,47995,U,S,10271,0,+36.3055688,-115.3308109
32,003,005102,4005,320030051024005,Block 4005,G5040,U,47995,U,S,33870,0,+36.0638626,-115.0858581
32,003,003625,1040,320030036251040,Block 1040,G5040,U,47995,U,S,19815,0,+36.2501205,-115.1247257
32,003,002952,2003,320030029522003,Block 2003,G5040,U,47995,U,S,81339,0,+36.1165536,-115.2711120
32,003,002302,1032,320030023021032,Block 1032,G5040,U,47995,U,S,437,0,+36.1263536,-115.1748537
32,003,000519,3014,320030005193014,Block 3014,G5040,U,47995,U,S,10520,0,+36.1593051,-115.0665800
32,003,003633,1027,320030036331027,Block 1027,G5040,U,47995,U,S,15254,0,+36.2502231,-115.1879670
32,003,002975,1003,320030029751003,Block 1003,G5040,U,47995,U,S,126791,0,+36.0837030,-115.2498703
32,003,005015,1007,320030050151007,Block 1007,G5040,U,47995,U,S,13978,0,+36.1199121,-115.0428222
32,003,005015,1018,320030050151018,Block 1018,G5040,U,47995,U,S,17271,0,+36.1250756,-115.0399646
32,003,003408,2001,320030034082001,Block 2001,G5040,U,47995,U,S,236953,0,+36.2441741,-115.2489646
32,003,001401,1005,320030014011005,Block 1005,G5040,U,47995,U,S,15073,0,+36.1572654,-115.1180631
32,003,003609,2003,320030036092003,Block 2003,G5040,U,47995,U,S,14103,0,+36.2459480,-115.1908479
32,003,002505,1000,320030025051000,Block 1000,G5040,U,47995,U,S,41313,0,+36.1101323,-115.1248822
32,003,005827,2036,320030058272036,Block 2036,G5040,R,,,S,41949,0,+35.8414120,-115.6794872
32,003,000517,2008,320030005172008,Block 2008,G5040,U,47995,U,S,10709,0,+36.1726303,-115.0709016
32,003,005714,5024,320030057145024,Block 5024,G5040,U,47995,U,S,15534,0,+35.9445021,-115.1147689
32,003,005902,1159,320030059021159,Block 1159,G5040,R,,,S,3329,0,+36.5793107,-115.6730757
32,003,007600,3077,320030076003077,Block 3077,G5040,R,,,S,4839943,0,+36.6666714,-114.0592334
32,003,005854,1013,320030058541013,Block 1013,G5040,U,47995,U,S,11099,0,+36.0657008,-115.2957448
32,003,002985,1057,320030029851057,Block 1057,G5040,U,47995,U,S,3597,0,+36.0385286,-115.2066310
32,003,002940,2007,320030029402007,Block 2007,G5040,U,47995,U,S,9856,0,+36.1264441,-115.2686627
32,003,005715,2024,320030057152024,Block 2024,G5040,U,47995,U,S,10232,0,+35.9536248,-115.0829919
32,003,000201,3011,320030002013011,Block 3011,G5040,U,47995,U,S,87826,0,+36.1824475,-115.1685115
32,003,002808,2001,320030028082001,Block 2001,G5040,U,47995,U,S,167017,0,+36.0704782,-115.0962849
32,003,005902,1171,320030059021171,Block 1171,G5040,R,,,S,251131867,0,+36.6214206,-115.4428452
32,003,005503,2021,320030055032021,Block 2021,G5040,U,09325,C,S,28227,0,+35.9754624,-114.8358727
32,003,005322,1027,320030053221027,Block 1027,G5040,U,47995,U,S,60696,0,+36.0155416,-115.1131380
32,003,005902,1168,320030059021168,Block 1168,G5040,R,,,S,3469,0,+36.5783775,-115.6763496
32,003,001712,1011,320030017121011,Block 1011,G5040,U,47995,U,S,146648,0,+36.1032988,-115.1110106
32,003,004926,2003,320030049262003,Block 2003,G5040,U,47995,U,S,7143,0,+36.1433982,-115.0305200
32,003,005109,4019,320030051094019,Block 4019,G5040,U,47995,U,S,39949,0,+36.0371885,-115.0350097
32,003,003233,1004,320030032331004,Block 1004,G5040,U,47995,U,S,7037,0,+36.2836463,-115.2978931
32,003,005435,1040,320030054351040,Block 1040,G5040,U,47995,U,S,40446,0,+36.0607582,-114.9441265
32,003,001612,3016,320030016123016,Block 3016,G5040,U,47995,U,S,2478,0,+36.1397275,-115.0739749
32,003,002832,2003,320030028322003,Block 2003,G5040,U,47995,U,S,15535,0,+36.0164321,-115.1672442
32,003,003237,1011,320030032371011,Block 1011,G5040,U,47995,U,S,7789,0,+36.2390057,-115.3276420
32,003,005705,1030,320030057051030,Block 1030,G5040,U,48016,C,S,20816,0,+35.1337596,-114.6332838
32,003,005311,2006,320030053112006,Block 2006,G5040,U,47995,U,S,4316,0,+36.0456771,-115.1150775
32,003,002976,1018,320030029761018,Block 1018,G5040,U,47995,U,S,492894,0,+36.0525602,-115.2648207
32,003,003619,1016,320030036191016,Block 1016,G5040,U,47995,U,S,21959,0,+36.2878208,-115.1904791
32,003,006104,2018,320030061042018,Block 2018,G5040,U,47995,U,S,59708,0,+36.1574285,-115.0278767
32,003,005818,2000,320030058182000,Block 2000,G5040,R,,,S,1385808,0,+36.5698130,-115.6577985
32,003,000517,2007,320030005172007,Block 2007,G5040,U,47995,U,S,18069,0,+36.1730111,-115.0702688
32,003,005818,2026,320030058182026,Block 2026,G5040,R,,,S,34087,0,+36.5712739,-115.6759801
32,003,001300,4000,320030013004000,Block 4000,G5040,U,47995,U,S,32562,0,+36.1533203,-115.1365307
32,003,005501,1012,320030055011012,Block 1012,G5040,R,,,S,37658,0,+35.9817849,-114.8599347
32,003,003800,1000,320030038001000,Block 1000,G5040,U,47995,U,S,14428,0,+36.2026876,-115.1306881
32,003,005108,2014,320030051082014,Block 2014,G5040,U,47995,U,S,152017,0,+36.0414002,-115.0511100
32,003,002940,2001,320030029402001,Block 2001,G5040,U,47995,U,S,23356,0,+36.1273710,-115.2623795
32,003,004401,1003,320030044011003,Block 1003,G5040,U,47995,U,S,15891,0,+36.2094387,-115.1136564
32,003,003238,1030,320030032381030,Block 1030,G5040,U,47995,U,S,25641,0,+36.2323262,-115.3188437
32,003,002832,3008,320030028323008,Block 3008,G5040,U,47995,U,S,7059,0,+36.0218333,-115.1619435
32,003,005353,2006,320030053532006,Block 2006,G5040,U,47995,U,S,8851,0,+36.0222382,-115.0468337
32,003,002942,3006,320030029423006,Block 3006,G5040,U,47995,U,S,9120,0,+36.1036953,-115.2413423
32,003,003416,1006,320030034161006,Block 1006,G5040,U,47995,U,S,88722,0,+36.2167181,-115.2406545
32,003,005806,4000,320030058064000,Block 4000,G5040,U,47995,U,S,251639,0,+36.1429477,-115.3106995
32,003,007500,1026,320030075001026,Block 1026,G5040,R,,,S,69345,0,+36.3083561,-115.4231227
32,003,003215,3004,320030032153004,Block 3004,G5040,U,47995,U,S,29685,0,+36.1988209,-115.2704948
32,003,000301,2011,320030003012011,Block 2011,G5040,U,47995,U,S,25770,0,+36.1782926,-115.1505377
32,003,005902,1080,320030059021080,Block 1080,G5040,R,,,S,241793,0,+36.7787360,-114.9200517
32,003,005823,1064,320030058231064,Block 1064,G5040,U,47995,U,S,21557,0,+36.1607682,-115.3567747
32,003,003426,1009,320030034261009,Block 1009,G5040,U,47995,U,S,52647,0,+36.2061665,-115.2236075
32,003,005827,1290,320030058271290,Block 1290,G5040,R,,,S,1008,0,+35.6073833,-115.3912923
32,003,005703,2309,320030057032309,Block 2309,G5040,R,,,S,25626,0,+35.7166158,-114.7915300
32,003,003633,1006,320030036331006,Block 1006,G5040,U,47995,U,S,42329,0,+36.2568227,-115.1829389
32,003,005703,2345,320030057032345,Block 2345,G5040,R,,,S,657104,0,+35.7200875,-114.8727112
32,003,002838,3006,320030028383006,Block 3006,G5040,U,47995,U,S,196044,0,+36.0538020,-115.1351543
32,003,005436,1026,320030054361026,Block 1026,G5040,U,47995,U,S,23985,0,+36.0733233,-114.9628422
32,003,002976,2001,320030029762001,Block 2001,G5040,U,47995,U,S,20320,0,+36.0490367,-115.2518856
32,003,005613,4315,320030056134315,Block 4315,G5040,R,,,S,164980,0,+36.0196351,-114.7775664
32,003,001003,1024,320030010031024,Block 1024,G5040,U,47995,U,S,10699,0,+36.1528475,-115.2248487
32,003,002831,1011,320030028311011,Block 1011,G5040,U,47995,U,S,13116,0,+36.0179674,-115.1784760
32,003,000301,2044,320030003012044,Block 2044,G5040,U,47995,U,S,20184,0,+36.1735024,-115.1544686
32,003,000519,1005,320030005191005,Block 1005,G5040,U,47995,U,S,13321,0,+36.1630507,-115.0783951
32,003,001100,1014,320030011001014,Block 1014,G5040,U,47995,U,S,16366,0,+36.1540452,-115.1519970
32,003,005103,1010,320030051031010,Block 1010,G5040,U,47995,U,S,31209,0,+36.0666267,-115.0790532
32,003,005851,1011,320030058511011,Block 1011,G5040,U,47995,U,S,1077,0,+36.0999864,-115.2944203
32,003,006201,2015,320030062012015,Block 2015,G5040,U,47995,U,S,14227,0,+36.2006131,-115.0478663
32,003,003247,1000,320030032471000,Block 1000,G5040,U,47995,U,S,165200,0,+36.2074355,-115.2611019
32,003,003208,1035,320030032081035,Block 1035,G5040,U,47995,U,S,11299,0,+36.2375022,-115.2623971
32,003,005613,4272,320030056134272,Block 4272,G5040,R,,,S,7181,0,+36.0417450,-114.8069523
32,003,000526,2006,320030005262006,Block 2006,G5040,U,47995,U,S,22398,0,+36.1818349,-115.1046881
32,003,007800,3005,320030078003005,Block 3005,G5040,U,47995,U,S,14010,0,+36.2308299,-115.0604254
32,003,003700,1014,320030037001014,Block 1014,G5040,U,47995,U,S,46508,0,+36.2067077,-115.1510874
32,003,003231,1012,320030032311012,Block 1012,G5040,U,47995,U,S,126123,0,+36.2739634,-115.3277384
32,003,005613,4223,320030056134223,Block 4223,G5040,R,,,S,23443,0,+36.2110170,-114.8821659
32,003,003005,1005,320030030051005,Block 1005,G5040,U,47995,U,S,16179,0,+36.1730665,-115.2546490
32,003,003624,1010,320030036241010,Block 1010,G5040,U,47995,U,S,16453,0,+36.2703720,-115.1337641
32,003,005343,1024,320030053431024,Block 1024,G5040,U,47995,U,S,19032,0,+36.0011382,-114.9556955
32,003,005845,3007,320030058453007,Block 3007,G5040,U,47995,U,S,50666,0,+36.1321850,-115.3198318
32,003,005501,4002,320030055014002,Block 4002,G5040,U,09325,C,S,81732,0,+36.0079052,-114.8254245
32,003,005703,3009,320030057033009,Block 3009,G5040,R,,,S,3557,0,+35.4844610,-114.7004418
32,003,005844,2004,320030058442004,Block 2004,G5040,U,47995,U,S,25244,0,+36.1411675,-115.3293748
32,003,005016,1003,320030050161003,Block 1003,G5040,U,47995,U,S,10768,0,+36.0987475,-115.0283208
32,003,003242,2016,320030032422016,Block 2016,G5040,U,47995,U,S,2935,0,+36.2370933,-115.2887180
32,003,004402,3000,320030044023000,Block 3000,G5040,U,47995,U,S,36978,0,+36.2062907,-115.1230979
32,003,005346,2007,320030053462007,Block 2007,G5040,U,47995,U,S,14804,0,+35.9937472,-115.1079406
32,003,002827,2002,320030028272002,Block 2002,G5040,U,47995,U,S,99574,0,+36.0892920,-115.0715468
32,003,005358,2005,320030053582005,Block 2005,G5040,U,47995,U,S,11166,0,+35.9885530,-114.9871952
32,003,002838,3003,320030028383003,Block 3003,G5040,U,47995,U,S,29256,0,+36.0523108,-115.1287159
32,003,005839,1008,320030058391008,Block 1008,G5040,U,47995,U,S,10992,0,+35.9683771,-115.1871695
32,003,005613,4204,320030056134204,Block 4204,G5040,R,,,S,12886,0,+36.2096490,-114.8793081
32,003,003410,1004,320030034101004,Block 1004,G5040,U,47995,U,S,18642,0,+36.2454260,-115.2127381
32,003,002939,2015,320030029392015,Block 2015,G5040,U,47995,U,S,41416,0,+36.1376527,-115.2463000
32,003,005712,1211,320030057121211,Block 1211,G5040,U,47995,U,S,10348,0,+35.9531345,-115.1280575
32,003,002978,1040,320030029781040,Block 1040,G5040,U,47995,U,S,75288,0,+36.0275528,-115.2475665
32,003,003219,3001,320030032193001,Block 3001,G5040,U,47995,U,S,11342,0,+36.1917638,-115.2738401
32,003,003249,1011,320030032491011,Block 1011,G5040,U,47995,U,S,13901,0,+36.1916808,-115.3317234
32,003,005855,2018,320030058552018,Block 2018,G5040,U,47995,U,S,6358,0,+36.0549195,-115.2939407
32,003,002961,1021,320030029611021,Block 1021,G5040,U,47995,U,S,39552,0,+36.0808517,-115.2260979
32,003,005716,1007,320030057161007,Block 1007,G5040,U,47995,U,S,13888,0,+35.9490268,-115.0923829
32,003,004601,1000,320030046011000,Block 1000,G5040,U,47995,U,S,369042,0,+36.2211959,-115.1142547
32,003,005818,1038,320030058181038,Block 1038,G5040,R,,,S,1523062,0,+36.4781102,-115.8919303
32,003,005436,3003,320030054363003,Block 3003,G5040,U,47995,U,S,326659,0,+36.0701210,-114.9989208
32,003,003228,2000,320030032282000,Block 2000,G5040,U,47995,U,S,159298,0,+36.2971801,-115.2921008
32,003,005016,1048,320030050161048,Block 1048,G5040,U,47995,U,S,74423,0,+36.0935902,-115.0316513
32,003,003618,2008,320030036182008,Block 2008,G5040,U,47995,U,S,20647,0,+36.2826452,-115.2051669
32,003,005422,1009,320030054221009,Block 1009,G5040,U,47995,U,S,23590,0,+36.0397969,-114.9698995
32,003,003620,1004,320030036201004,Block 1004,G5040,U,47995,U,S,20736,0,+36.2857217,-115.1814681
32,003,005105,1023,320030051051023,Block 1023,G5040,U,47995,U,S,14594,0,+36.0811783,-115.0358350
32,003,003231,3021,320030032313021,Block 3021,G5040,U,47995,U,S,9059,0,+36.2946877,-115.3220740
32,003,005347,2011,320030053472011,Block 2011,G5040,U,47995,U,S,870,0,+35.9712654,-115.1253644
32,003,003423,3003,320030034233003,Block 3003,G5040,U,47995,U,S,5336,0,+36.1933867,-115.2064377
32,003,005827,1227,320030058271227,Block 1227,G5040,R,,,S,5761441,0,+35.8297394,-115.4646348
32,003,003618,1018,320030036181018,Block 1018,G5040,U,47995,U,S,16652,0,+36.2848321,-115.1990535
32,003,003218,3013,320030032183013,Block 3013,G5040,U,47995,U,S,17187,0,+36.1845532,-115.3006399
32,003,000101,3003,320030001013003,Block 3003,G5040,U,47995,U,S,39790,0,+36.1821704,-115.1919976
32,003,003222,2017,320030032222017,Block 2017,G5040,U,47995,U,S,15065,0,+36.1780812,-115.3245600
32,003,003254,2018,320030032542018,Block 2018,G5040,U,47995,U,S,22063,0,+36.1713281,-115.2729747
32,003,003250,2020,320030032502020,Block 2020,G5040,U,47995,U,S,19682,0,+36.1790464,-115.3324029
32,003,003211,2027,320030032112027,Block 2027,G5040,U,47995,U,S,27757,0,+36.2135273,-115.2919359
