"BLOCKCE,C,4","BLOCKID10,C,15","POP10,N,9,0"
3272,320079515003272,0
3790,320079515003790,0
3220,320079515003220,0
3221,320079515003221,0
3908,320079515003908,0
2906,320079517002906,0
3678,320079515003678,0
3193,320079515003193,0
3211,320079515003211,0
2066,320079516002066,6
1237,320079516001237,10
3160,320079515003160,0
2005,320079515002005,3
1265,320079514011265,0
3127,320079507023127,0
3439,320079515003439,0
3353,320079515003353,0
3356,320079515003356,0
3442,320079515003442,0
3480,320079515003480,0
3175,320079515003175,0
3919,320079515003919,0
3046,320079515003046,2
2041,320079516002041,5
2109,320079516002109,6
2938,320079517002938,0
2069,320079507022069,0
1539,320079512021539,0
3864,320079515003864,0
3398,320079515003398,0
3416,320079515003416,0
3786,320079515003786,0
3787,320079515003787,0
3807,320079515003807,0
3719,320079515003719,0
3097,320079515003097,0
2115,320079502002115,10
3716,320079515003716,0
3652,320079515003652,0
3872,320079515003872,0
2918,320079517002918,0
1661,320079507021661,0
3068,320079517003068,25
3070,320079517003070,48
1454,320079514011454,0
1618,320079507021618,0
1636,320079507021636,8
1020,320079502001020,0
1051,320079507021051,6
2922,320079517002922,0
2943,320079517002943,0
1050,320079507021050,0
1053,320079507021053,0
1561,320079512021561,0
1637,320079512021637,0
3446,320079515003446,0
3464,320079515003464,0
3460,320079515003460,0
3459,320079515003459,0
3457,320079515003457,0
3467,320079515003467,0
1187,320079517001187,0
3409,320079515003409,0
3415,320079515003415,0
3916,320079515003916,0
3243,320079515003243,0
1055,320079507021055,5
2455,320079517002455,0
2928,320079517002928,2
3643,320079515003643,0
3644,320079515003644,0
3402,320079515003402,0
3867,320079515003867,0
3630,320079515003630,0
3631,320079515003631,0
2061,320079515002061,0
2012,320079515002012,0
1240,320079517001240,0
3051,320079514013051,3
2111,320079502002111,10
1378,320079514011378,0
1383,320079514011383,1
2466,320079517002466,0
1066,320079502001066,0
2926,320079517002926,3
1280,320079516001280,0
1755,320079512021755,0
1860,320079512021860,8
2415,320079517002415,0
1168,320079502001168,32
2076,320079507022076,0
3329,320079515003329,0
2419,320079517002419,0
1794,320079512021794,0
4023,320079507024023,8
3020,320079514013020,1
1175,320079516001175,0
2101,320079507022101,0
2118,320079515002118,0
2144,320079516002144,9
1027,320079507011027,91
1003,320079512011003,0
3114,320079515003114,0
1347,320079512021347,0
2023,320079515002023,0
1243,320079516001243,0
1114,320079516001114,4
2045,320079516002045,0
2025,320079516002025,0
2083,320079507022083,38
3137,320079507023137,0
1073,320079516001073,0
3576,320079515003576,0
1033,320079507011033,90
3045,320079514023045,2
3953,320079515003953,1
3143,320079515003143,0
3931,320079515003931,0
3940,320079515003940,0
3938,320079515003938,0
3152,320079515003152,0
1477,320079512021477,0
1442,320079512021442,0
1385,320079512021385,0
1451,320079512021451,0
1480,320079512021480,0
1479,320079512021479,0
1667,320079512021667,0
2004,320079512022004,0
1643,320079507021643,0
2119,320079507022119,0
1855,320079512021855,0
3125,320079507023125,0
1287,320079507021287,0
3060,320079507023060,0
1313,320079507021313,0
3993,320079515003993,0
1132,320079517001132,2
3714,320079515003714,0
2071,320079516002071,8
3074,320079515003074,0
2049,320079515002049,0
3796,320079515003796,0
2135,320079515002135,0
1165,320079516001165,0
1170,320079516001170,0
2029,320079507022029,4
3128,320079515003128,0
2271,320079515002271,0
1257,320079517001257,0
2028,320079516002028,25
3811,320079515003811,0
1085,320079516001085,0
3646,320079515003646,0
1169,320079517001169,0
1108,320079516001108,0
1198,320079516001198,6
1413,320079507021413,0
3184,320079517003184,0
1331,320079512021331,0
1277,320079512021277,0
1782,320079512021782,0
1072,320079508001072,13
3987,320079515003987,25
2014,320079502002014,0
3823,320079515003823,0
1073,320079508001073,3
1117,320079514021117,0
1899,320079507021899,0
1126,320079514011126,0
1229,320079514011229,0
1220,320079514011220,0
1320,320079514011320,0
1400,320079514011400,0
2005,320079510002005,0
2030,320079508002030,13
2001,320079508002001,23
1100,320079512021100,0
3029,320079514013029,0
2085,320079515002085,0
2199,320079517002199,0
2735,320079517002735,0
2710,320079517002710,0
1937,320079507021937,2
3281,320079517003281,0
2210,320079517002210,0
3774,320079515003774,10
1810,320079512021810,1
1623,320079507021623,0
2682,320079517002682,0
1576,320079507021576,0
2117,320079515002117,0
2048,320079515002048,0
3829,320079515003829,0
2076,320079515002076,0
3856,320079515003856,0
1239,320079514011239,0
1202,320079516001202,20
3187,320079515003187,0
3837,320079515003837,0
2723,320079517002723,0
1733,320079512021733,0
2120,320079515002120,0
1694,320079512021694,0
1195,320079512021195,0
1202,320079512021202,0
1135,320079514011135,0
2056,320079510002056,0
1429,320079514011429,0
1232,320079514011232,0
1388,320079514011388,0
1380,320079514011380,0
1290,320079514011290,0
1279,320079512021279,0
3752,320079515003752,0
3692,320079515003692,0
1120,320079512021120,0
3278,320079515003278,0
2014,320079514022014,23
3770,320079515003770,0
1374,320079512021374,0
3989,320079515003989,0
3636,320079515003636,0
2299,320079515002299,0
2232,320079515002232,0
1452,320079516001452,0
1380,320079516001380,0
1043,320079512021043,0
2989,320079517002989,0
1498,320079512021498,0
2193,320079517002193,0
2191,320079517002191,0
3170,320079515003170,0
2431,320079517002431,0
3181,320079515003181,0
1815,320079512021815,0
1142,320079514011142,0
1379,320079516001379,0
3861,320079515003861,0
3971,320079515003971,0
2202,320079517002202,0
1470,320079507021470,0
2201,320079517002201,0
2178,320079517002178,0
2373,320079517002373,0
1095,320079507021095,2
1256,320079517001256,0
1563,320079507021563,0
3006,320079507013006,79
3042,320079517003042,0
3047,320079517003047,0
3179,320079515003179,0
1331,320079514011331,0
2057,320079515002057,0
2048,320079507012048,16
2006,320079512022006,0
1203,320079517001203,0
1002,320079515001002,0
1245,320079507021245,0
3001,320079507023001,0
2002,320079512022002,18
1944,320079502001944,0
2075,320079502002075,0
2035,320079510002035,0
2003,320079512022003,0
3025,320079507023025,0
3014,320079507013014,87
1979,320079502001979,0
2786,320079517002786,0
2623,320079517002623,0
1015,320079507011015,19
3140,320079514023140,0
1826,320079502001826,0
2203,320079515002203,0
1397,320079507021397,4
2559,320079517002559,0
2492,320079517002492,34
1478,320079507021478,0
1483,320079507021483,0
1526,320079507021526,0
1525,320079507021525,0
1536,320079507021536,1
1539,320079507021539,4
1538,320079507021538,3
1497,320079507021497,1
1543,320079507021543,5
1015,320079514011015,0
1020,320079514011020,15
1033,320079516001033,0
1037,320079516001037,0
1225,320079507021225,0
1568,320079507021568,0
3575,320079515003575,0
1707,320079502001707,0
2312,320079517002312,0
2292,320079517002292,0
2536,320079517002536,9
2978,320079517002978,0
1005,320079507021005,0
1323,320079502001323,0
1325,320079502001325,0
1969,320079502001969,0
1967,320079502001967,0
1326,320079502001326,0
1317,320079502001317,0
1428,320079514011428,0
1015,320079512011015,75
1330,320079502001330,0
1006,320079514011006,0
1475,320079502001475,0
2040,320079507012040,7
1258,320079516001258,0
1303,320079516001303,0
1251,320079516001251,16
1301,320079516001301,0
1271,320079516001271,0
1269,320079516001269,0
2321,320079517002321,0
2326,320079517002326,0
2397,320079517002397,4
2414,320079517002414,0
2324,320079517002324,2
2525,320079517002525,0
1291,320079507021291,0
2549,320079517002549,0
1331,320079502001331,6
3009,320079514023009,0
1209,320079516001209,3
1208,320079516001208,2
1357,320079512021357,0
2072,320079516002072,0
2112,320079516002112,8
1236,320079516001236,18
2007,320079516002007,6
1262,320079507021262,0
2015,320079516002015,0
1280,320079507021280,0
2018,320079513002018,0
1294,320079507021294,187
2585,320079517002585,0
2071,320079510002071,0
2591,320079517002591,0
1856,320079502001856,0
1638,320079502001638,0
1865,320079502001865,0
1349,320079512021349,0
1623,320079512021623,0
1638,320079512021638,0
2102,320079516002102,8
1112,320079516001112,3
1388,320079516001388,0
1437,320079516001437,0
1100,320079516001100,0
1266,320079517001266,0
3026,320079512023026,29
2337,320079517002337,0
1004,320079502001004,0
3043,320079512023043,9
1044,320079510001044,8
2150,320079515002150,0
2292,320079515002292,0
2168,320079515002168,0
2806,320079517002806,0
2050,320079513002050,0
1009,320079510001009,0
1138,320079507021138,0
1511,320079512021511,0
1861,320079512021861,0
1864,320079512021864,0
1856,320079512021856,0
1905,320079512021905,0
1548,320079502001548,0
1648,320079502001648,0
1558,320079502001558,6
2035,320079516002035,0
2085,320079517002085,0
2071,320079517002071,0
3004,320079514013004,0
2112,320079513002112,0
2142,320079515002142,0
2296,320079515002296,0
2235,320079515002235,0
2237,320079515002237,0
1029,320079507021029,0
2048,320079517002048,0
2053,320079517002053,0
2365,320079517002365,0
2350,320079517002350,0
3002,320079512023002,28
2038,320079517002038,0
2137,320079515002137,0
2616,320079517002616,0
2246,320079515002246,0
1036,320079507021036,0
1979,320079507021979,0
1982,320079507021982,0
1047,320079507021047,0
1126,320079502001126,0
2577,320079517002577,0
1022,320079507021022,0
1306,320079502001306,0
1109,320079502001109,2
1143,320079502001143,11
3307,320079515003307,0
1153,320079502001153,0
2015,320079517002015,0
1676,320079502001676,0
2617,320079517002617,0
2883,320079517002883,0
2633,320079517002633,0
2884,320079517002884,0
2110,320079513002110,0
1741,320079502001741,0
1723,320079502001723,0
1759,320079502001759,0
2887,320079517002887,0
2890,320079517002890,0
1029,320079502001029,0
1556,320079502001556,0
1396,320079502001396,6
1518,320079502001518,0
1587,320079502001587,0
1254,320079502001254,0
3557,320079515003557,0
2639,320079517002639,0
2667,320079517002667,0
2729,320079517002729,0
2636,320079517002636,0
1784,320079502001784,0
1831,320079502001831,0
3105,320079507023105,4
1007,320079507021007,0
2028,320079515002028,48
2824,320079517002824,0
1568,320079502001568,0
1598,320079502001598,0
1590,320079502001590,0
1594,320079502001594,0
1892,320079502001892,0
1596,320079502001596,0
1867,320079502001867,0
1887,320079502001887,0
1885,320079502001885,0
1637,320079502001637,0
1854,320079502001854,0
2111,320079517002111,0
2123,320079517002123,0
2263,320079517002263,0
2279,320079517002279,0
2274,320079517002274,0
3501,320079515003501,0
1258,320079502001258,0
1805,320079502001805,0
1828,320079502001828,0
1793,320079502001793,0
1720,320079502001720,0
2512,320079517002512,1
2838,320079517002838,0
2852,320079517002852,4
1299,320079502001299,0
1943,320079502001943,0
1955,320079502001955,0
1156,320079502001156,6
1124,320079502001124,0
3550,320079515003550,0
3500,320079515003500,0
2944,320079517002944,0
3503,320079515003503,0
1930,320079507021930,0
1073,320079507021073,0
1069,320079507021069,0
1072,320079507021072,0
1214,320079507021214,0
1088,320079507021088,0
1651,320079502001651,0
1575,320079512021575,0
1559,320079512021559,0
3520,320079515003520,0
1007,320079508001007,45
2303,320079517002303,0
2301,320079517002301,0
2513,320079517002513,0
1019,320079516001019,0
1001,320079516001001,0
1093,320079507021093,12
1016,320079507021016,0
1100,320079507021100,0
1758,320079502001758,0
1752,320079502001752,0
1745,320079502001745,0
1085,320079514021085,138
3475,320079515003475,0
2124,320079515002124,0
2380,320079517002380,0
2185,320079515002185,0
2172,320079515002172,0
2191,320079515002191,0
2192,320079515002192,0
2186,320079515002186,0
2189,320079515002189,0
2195,320079515002195,0
2004,320079509002004,0
1614,320079512021614,0
2184,320079517002184,0
2471,320079517002471,0
2470,320079517002470,0
2913,320079517002913,0
3620,320079515003620,0
2032,320079517002032,0
2653,320079517002653,5
2212,320079515002212,0
2218,320079515002218,0
2288,320079515002288,0
3103,320079507023103,0
2178,320079515002178,0
1779,320079512021779,0
2293,320079515002293,0
2295,320079515002295,0
2865,320079517002865,0
1014,320079502001014,0
1558,320079512021558,0
1547,320079512021547,0
1555,320079512021555,0
1531,320079512021531,0
1121,320079514021121,0
3479,320079515003479,0
2643,320079517002643,0
1391,320079512021391,0
2262,320079515002262,0
1129,320079502001129,0
1232,320079507021232,0
1231,320079507021231,0
1230,320079507021230,0
1217,320079507021217,0
1234,320079507021234,0
1448,320079502001448,0
1445,320079502001445,0
1907,320079502001907,0
1466,320079502001466,0
1480,320079502001480,0
2642,320079517002642,0
2663,320079517002663,0
1713,320079502001713,0
2272,320079515002272,0
2253,320079515002253,0
1082,320079514011082,0
1079,320079514011079,10
1104,320079514011104,21
1118,320079514011118,5
1115,320079514011115,8
1114,320079514011114,2
1133,320079514011133,2
1151,320079514011151,0
1012,320079514021012,0
1666,320079507021666,0
1656,320079507021656,0
1685,320079507021685,0
1893,320079507021893,6
3168,320079514023168,0
1004,320079514021004,0
3069,320079514023069,0
3070,320079514023070,0
3060,320079514023060,0
3059,320079514023059,0
3061,320079514023061,10
3024,320079514023024,0
3041,320079514023041,0
3014,320079514023014,1
1055,320079517001055,0
1045,320079517001045,0
1031,320079517001031,0
1112,320079517001112,2
1757,320079512021757,0
1129,320079517001129,0
1214,320079517001214,18
1216,320079517001216,13
1227,320079517001227,0
1020,320079517001020,1
1106,320079517001106,3
1076,320079517001076,1
1029,320079517001029,7
1100,320079517001100,0
2875,320079517002875,0
1085,320079517001085,3
1906,320079507021906,11
3303,320079517003303,0
3271,320079517003271,0
3248,320079517003248,0
3287,320079517003287,0
1069,320079514011069,0
1070,320079514011070,0
1007,320079502001007,0
1047,320079514011047,0
1029,320079514011029,0
3155,320079514023155,0
1051,320079514011051,0
1929,320079502001929,0
